,SIGNAL,REF,SCORE,FEATURE_1,FEATURE_2,FEATURE_3,FEATURE_4,FEATURE_5,FEATURE_6,FEATURE_7,FEATURE_8,FEATURE_9,FEATURE_10,FEATURE_11,FEATURE_12,FEATURE_13,FEATURE_14,FEATURE_15,FEATURE_16,FEATURE_17,FEATURE_18,FEATURE_19,FEATURE_20,FEATURE_21,FEATURE_22,FEATURE_23,FEATURE_24,FEATURE_25,FEATURE_26,FEATURE_27,FEATURE_28,FEATURE_29,FEATURE_30,FEATURE_31,FEATURE_32,FEATURE_33,FEATURE_34,FEATURE_35,FEATURE_36,FEATURE_37,FEATURE_38,FEATURE_39,FEATURE_40
2,tmc13_amphoriskos_vox10_dec_geom03_text03_octree-predlift.ply,amphoriskos_vox10.ply,2.9,0.971987777700567,0.9941679067098635,0.9956863260832816,0.7723659847436201,0.6349609100250164,0.6134639660767004,0.9372525817512632,0.9637522638212676,0.953919166159016,0.7793797963607224,0.712849872552327,0.7260365024150309,0.8635901220968448,0.3819842180412572,0.3743266337872943,0.5376585915530673,0.1960917961502319,0.6866833296746443,0.981836376153746,0.4314156955731457,0.5877643390074567,0.6346338879713964,0.2366639560799885,0.4586638977671823,0.66502832500473,0.7070574424373398,0.460995005765651,1.0008880837307084,1.0008240112743747,0.9219160610867044,0.6025903668641662,0.5837089719689735,0.9942903127368355,0.9337356608774616,0.3596568864101673,0.7210389326452065,0.7369840003306265,0.5406903825068821,0.4877879675131162,0.0013686444079088
3,tmc13_amphoriskos_vox10_dec_geom04_text04_octree-predlift.ply,amphoriskos_vox10.ply,4.375,0.987984806113976,0.9971268263285814,0.9976934377669882,0.8832285812967294,0.7309252285787253,0.6838146998873238,0.9192669177622604,0.9541705242591492,0.9481360556789598,0.8872057509412622,0.7850399607685439,0.8536149127431967,0.6179590524244091,0.285286338918608,0.3126723976149401,0.3289778861757749,0.1934033207080137,0.5027025545079675,0.7419187867305589,0.3656390012228376,0.405118598227371,0.3628979202997919,0.1917646747961003,0.1595464145933922,0.8635350521393668,0.90778932459043,0.6746923816892764,0.9988301615342512,0.999191617973548,0.8979213581601182,0.8124863891241619,0.8407908399045,0.9961933668626084,0.938092866911454,0.4374579145316797,0.7759934647157318,0.7917402284121217,0.6117368814433237,0.3823448015036171,0.000510433453406
4,tmc13_amphoriskos_vox10_dec_geom05_text05_octree-predlift.ply,amphoriskos_vox10.ply,4.6,0.9935649676400607,0.9984615028564584,0.998704749220405,0.9325681006815244,0.8022657868287795,0.7482104943119081,0.8951586668133944,0.9334549009308032,0.9304457514491564,0.9345480763050914,0.8337602486511113,0.9135506635041593,0.5362191391035879,0.2345456765613672,0.2900620788106218,0.2793960226761526,0.1917971835084755,0.4456610454785615,0.6797228853912086,0.3472344418628913,0.3791571442136637,0.2774389289854173,0.147002218606891,0.0996184148727123,0.9317851958871431,0.963380207192314,0.8098329649673845,0.983005691806456,0.9760000057942674,0.8732585650904383,0.9053938904361016,0.9301361290705806,0.9973427928302104,0.9466592467293274,0.5214759853068269,0.8463491530722457,0.8551119999604281,0.6788222915408516,0.2865836858853811,0.000768357973314
5,tmc13_amphoriskos_vox10_dec_geom06_text06_octree-predlift.ply,amphoriskos_vox10.ply,4.75,0.9958377788949996,0.999155021754806,0.9992277420029532,0.9565856478819204,0.865263325254443,0.8109225276164288,0.8729650300665619,0.9139811136092206,0.9103647991290784,0.9575449566282472,0.8778476649384104,0.9439598807666628,0.5070713169464783,0.2201620498851496,0.2750152410001113,0.2646677164728063,0.2067232856285495,0.4005092759969161,0.7651566156141545,0.4029089325591677,0.3904873218886348,0.3036982779728008,0.1419076356369721,0.1465457030054126,0.959501704509392,0.97126045061222,0.9020674742738476,0.9596107805262726,0.9591969518159752,0.8484071102934853,0.9572716642587314,0.961671109595858,0.9983114147663184,0.9559800422046686,0.5877428854993427,0.910020234535186,0.910388874375518,0.7245728773452005,0.2242559075264637,0.0011461798671904
6,tmc13_amphoriskos_vox10_dec_geom01_text01_octree-raht.ply,amphoriskos_vox10.ply,1.0,0.8794191293313542,0.9740002510700284,0.9843760383673829,0.3826945251556046,0.1717789938725449,0.1220649237255918,0.9028531408696752,0.542390368593564,0.3555616699487539,0.39475241601923,0.1546137745492799,0.3398535551678091,2.807167664751437,0.6644891846545766,0.6768092833092446,2.4988311568286505,0.7322240595419167,3.604230539494541,2.9412260523468405,0.9822870983911948,2.23296294615504,2.6131106870359906,0.804567874148089,2.079210497434301,0.0811433988915414,0.0912505016251113,0.055200823739813,1.000439959724111,0.9988760235615972,0.9600467081706724,0.0690210991646336,0.0379975846185983,0.9644038572704516,0.8874228307258929,0.3355828599929517,0.6101116183507244,0.6120796060083773,0.5082763527375902,0.5271782660930711,0.0218937975755368
7,tmc13_amphoriskos_vox10_dec_geom02_text02_octree-raht.ply,amphoriskos_vox10.ply,1.075,0.9264349219586469,0.9843635878096216,0.9895517482311548,0.5244066941566591,0.2835633650122293,0.2205668138811465,0.9697167037484364,0.7560767121119718,0.573603274150886,0.5325348281667527,0.2757420471099867,0.4704711062323993,1.4601729858312795,0.4724316596279617,0.4868454564605663,1.153760969452368,0.3220987127248856,1.5651200915049954,1.4267193665526583,0.5709247737866743,0.9531579055895044,1.048322329755,0.3652492669836829,0.7747111399366633,0.265298120926633,0.2887735419377527,0.1598161042162583,0.9999535051683468,1.0005037656430205,0.9492976794915544,0.2249000811586755,0.1675472656009909,0.9861909535759076,0.9239432715743866,0.3282017000636905,0.63588106148492,0.6451153137247455,0.5102513739300605,0.53188590497595,0.0068575512544296
8,tmc13_amphoriskos_vox10_dec_geom03_text03_octree-raht.ply,amphoriskos_vox10.ply,2.025,0.9706394478733488,0.993333089221085,0.9947977427349124,0.7111595096636983,0.4307540983028542,0.3549926876463979,0.9447565097885564,0.8473197404558567,0.7493438540945004,0.7109659811814922,0.4448583623983584,0.6553990200333358,0.8635901220968448,0.3819842180412572,0.3743266337872943,0.5376585915530673,0.1960917961502319,0.6866833296746443,0.981836376153746,0.4314156955731457,0.5877643390074567,0.6346338879713964,0.2366639560799885,0.4586638977671823,0.66502832500473,0.7070574424373398,0.460995005765651,1.0008880837307084,1.0008240112743747,0.9219160610867044,0.6025903668641662,0.5837089719689735,0.9942903127368355,0.9337356608774616,0.3596568864101673,0.7210389326452065,0.7369840003306265,0.5406903825068821,0.4877879675131162,0.0013686444079088
9,tmc13_amphoriskos_vox10_dec_geom04_text04_octree-raht.ply,amphoriskos_vox10.ply,3.7,0.987424443340864,0.9966381323755668,0.9971664904331172,0.8492718351601837,0.5736071338860215,0.4948588750665593,0.9269908690868296,0.8812570171091959,0.8311628432797582,0.8473241255985214,0.5983314262233372,0.8106169958256965,0.6179590524244091,0.285286338918608,0.3126723976149401,0.3289778861757749,0.1934033207080137,0.5027025545079675,0.7419187867305589,0.3656390012228376,0.405118598227371,0.3628979202997919,0.1917646747961003,0.1595464145933922,0.8635350521393668,0.90778932459043,0.6746923816892764,0.9988301615342512,0.999191617973548,0.8979213581601182,0.8124863891241619,0.8407908399045,0.9961933668626084,0.938092866911454,0.4374579145316797,0.7759934647157318,0.7917402284121217,0.6117368814433237,0.3823448015036171,0.000510433453406
10,tmc13_amphoriskos_vox10_dec_geom05_text05_octree-raht.ply,amphoriskos_vox10.ply,4.475,0.9934557432394076,0.9981916889317376,0.9983729305095028,0.9151229973656037,0.7147502117280247,0.6322192553018595,0.899701816074135,0.9136864813883606,0.8854977273390267,0.91390790137437,0.7348839458057016,0.8906254587396237,0.5362191391035879,0.2345456765613672,0.2900620788106218,0.2793960226761526,0.1917971835084755,0.4456610454785615,0.6797228853912086,0.3472344418628913,0.3791571442136637,0.2774389289854173,0.147002218606891,0.0996184148727123,0.9317851958871431,0.963380207192314,0.8098329649673845,0.983005691806456,0.9760000057942674,0.8732585650904383,0.9053938904361016,0.9301361290705806,0.9973427928302104,0.9466592467293274,0.5214759853068269,0.8463491530722457,0.8551119999604281,0.6788222915408516,0.2865836858853811,0.000768357973314
11,tmc13_amphoriskos_vox10_dec_geom06_text06_octree-raht.ply,amphoriskos_vox10.ply,4.85,0.995835110761376,0.998958629895608,0.9990235088581364,0.947218074645332,0.8135154399026991,0.7449767425623364,0.8745977456745806,0.9103120730561008,0.9043124467309882,0.9470408373921944,0.8328510927319801,0.9311249596287692,0.5070713169464783,0.2201620498851496,0.2750152410001113,0.2646677164728063,0.2067232856285495,0.4005092759969161,0.7651566156141545,0.4029089325591677,0.3904873218886348,0.3036982779728008,0.1419076356369721,0.1465457030054126,0.959501704509392,0.97126045061222,0.9020674742738476,0.9596107805262726,0.9591969518159752,0.8484071102934853,0.9572716642587314,0.961671109595858,0.9983114147663184,0.9559800422046686,0.5877428854993427,0.910020234535186,0.910388874375518,0.7245728773452005,0.2242559075264637,0.0011461798671904
