,SIGNAL,REF,SCORE,FEATURE_1,FEATURE_2,FEATURE_3,FEATURE_4,FEATURE_5,FEATURE_6,FEATURE_7,FEATURE_8,FEATURE_9,FEATURE_10,FEATURE_11,FEATURE_12,FEATURE_13,FEATURE_14,FEATURE_15,FEATURE_16,FEATURE_17,FEATURE_18,FEATURE_19,FEATURE_20,FEATURE_21,FEATURE_22,FEATURE_23,FEATURE_24,FEATURE_25,FEATURE_26,FEATURE_27,FEATURE_28,FEATURE_29,FEATURE_30,FEATURE_31,FEATURE_32,FEATURE_33,FEATURE_34,FEATURE_35,FEATURE_36,FEATURE_37,FEATURE_38,FEATURE_39,FEATURE_40
0,p03_geocnn_r01.ply,p03.ply,2.53448275862069,0.9534068831276044,0.9976127377634704,0.9975267489005358,0.5913370492960051,0.7016361864303647,0.6894297354539565,0.987075518367017,0.9902740046030506,0.9897377956506224,0.6006566911759997,0.6698825185193368,0.5310313549486786,1.3790268490368074,0.6243969398643714,0.6308467470835071,0.7898346649168152,0.2370799925112193,0.5415549106211135,1.3159024809477795,0.693292928728186,0.6228445473697675,1.013829821714494,0.4528349129535804,0.6701818356217186,0.23812636327249,0.2018562954244354,0.4797941743129555,0.9997962565952728,0.9987889976606984,0.970706669564398,0.2851904320492666,0.0812981342518077,0.8873929080204698,0.7736485581577046,0.3170083070772939,0.5430707678494567,0.5315655992710954,0.49773458144773,0.5232119254548133,0.0509201147980162
1,p03_geocnn_r02.ply,p03.ply,2.96551724137931,0.9623900176325374,0.998101479843537,0.9980143256036186,0.6711740155950104,0.7663143192766402,0.757346659501464,0.9782158686656542,0.9835943408661756,0.9830490110177482,0.6791932838048244,0.7454524772979754,0.6186339590443961,1.124309967619566,0.5790484805616224,0.5791365755701984,0.5073295936470963,0.3655580075843001,0.4015712493048504,1.2343114459228166,0.7161227696800935,0.4771430625951806,0.9443990462172028,0.4862229858530774,0.549051056576843,0.389029731510057,0.3227074597389511,0.3817505015589291,1.000023141942523,0.9983785055367014,0.9226659071451764,0.3488894693427955,0.2051075696117408,0.9606189176040618,0.8556159736773524,0.3057225115941238,0.6601015776942234,0.6437161075639922,0.5146675164494404,0.5071991953137148,0.0241223218602359
2,p03_geocnn_r03.ply,p03.ply,3.65573770491803,0.9660730529923426,0.9982735966862458,0.9981930741396166,0.7054760647005175,0.7919036865644727,0.7823630335602347,0.9747787517347712,0.9805308572813032,0.979739146434848,0.7128973800264967,0.7748950615067606,0.6564960680257381,0.99330692240437,0.5601592004742562,0.5511364500852189,0.3470438581348217,0.3515812467374752,0.3650630196095454,1.1512977241471152,0.6799200506998424,0.3881496119935331,0.8826291278899698,0.4408900105710536,0.5152331864903806,0.4475189547337679,0.3790475153875106,0.3800104201055357,1.0002883254740969,0.9985402075946396,0.8943178666658275,0.3872598485724076,0.262283856444828,0.9702780190193256,0.8763866625538634,0.3094909721239695,0.6769043956391345,0.6575317617500671,0.5253297837105144,0.4978427412273999,0.0150494571768203
3,p03_geocnn_r04.ply,p03.ply,3.44262295081967,0.9690667103941945,0.9984420488922084,0.9983622143270862,0.7325725201290142,0.8106686467825793,0.8042622569199361,0.9678151662405416,0.9734355750784048,0.97274312796795,0.738854800882894,0.7963706420813458,0.6883277222989671,0.9043980801846608,0.5379225820635469,0.5210760684414955,0.2477562791199079,0.4197376861545186,0.3801478980540946,1.1898565923573683,0.7039136923334196,0.3924981257937606,0.9535700084639782,0.4886458368777324,0.5069387024328371,0.5472210071051457,0.4565448027640078,0.3901021758959744,1.0006703262263288,0.9988355751826384,0.861126750253047,0.4475682964237161,0.3650596298977874,0.9682077859513644,0.8607538697950002,0.2987571519950849,0.6880069147526205,0.6551390373251639,0.5304141982529421,0.4916101078695744,0.0150662724918611
4,p03_gpcc-octree-predlift_r02.ply,p03.ply,1.54098360655738,0.9523790486560334,0.9947889486348443,0.9942512182735764,0.5294988387537609,0.1674980297774032,0.2030026615185726,0.975292459883814,0.6288983422579228,0.69920606817278,0.5281821967713388,0.2194015766279957,0.4699479142552253,1.5740274050233165,0.6275405370302339,0.6364116635247047,1.0700534269443978,0.5744929322310987,1.989225275753706,2.303604616918804,0.8719490894758848,1.6169984973103075,1.5052507447587355,0.5764052371249395,1.018880010365915,0.4763255939503092,0.5221862540898695,0.3453003210491306,0.999494110987583,0.9967884181991246,0.8986334009315726,0.4312257329206445,0.3925955194919476,0.9702930014985738,0.8872805319429676,0.3780859012235226,0.6721715664198514,0.6745775028872195,0.5477885194514028,0.4630361199378383,0.0220778644108163
5,p03_gpcc-octree-predlift_r03.ply,p03.ply,3.10344827586207,0.9836393485598758,0.996821389334618,0.9969050656199044,0.623176486712594,0.2079313193229856,0.2463724328604325,0.9448749596218428,0.6811139475911459,0.6925966987895792,0.6164160363843935,0.2583347629189499,0.5616266258696032,1.0363615122708147,0.5036565711849864,0.5051310013282223,0.5273740943922722,0.3443697401485855,0.9832472208482762,1.5272508275344558,0.6371709720841812,0.9470329266678066,0.7122185845580344,0.3046366388485179,0.4310150854551079,0.8850196400089299,0.936451054520699,0.7285998494480729,0.9948362348502268,0.9890771055923654,0.8382639263789027,0.8506637061662213,0.8869816222432191,0.9910582939203626,0.9134542974470498,0.4293770329544415,0.7944173621991094,0.8065402494281195,0.6131344627333299,0.3825464181209606,0.0034786216401498
6,p03_gpcc-octree-predlift_r04.ply,p03.ply,4.08474576271186,0.9909975300364868,0.9979789433734806,0.9980591738711676,0.7567003018346368,0.2773755498487921,0.3228329167364919,0.9112171036289588,0.7349903620678696,0.736923559761825,0.7457786512427634,0.3505260104095243,0.7019235950140679,0.6539369704239749,0.3286274968019997,0.3253718263170771,0.3299796087780438,0.3347986558214385,0.8783407531867441,1.223132716063259,0.4864381694213154,0.823029745889051,0.4176598155482748,0.2259576109075204,0.1593767290528542,0.9492335481182016,0.9693085717334312,0.8309882342646663,0.9735482127289672,0.9674403058245292,0.8032700321363435,0.9203941307067112,0.9528634960048056,0.9948398065469454,0.9477007850563351,0.581002509611315,0.8578406742447102,0.8626619194049339,0.7171025437040166,0.2390447488816222,0.0013705872579227
7,p03_gpcc-octree-predlift_r05.ply,p03.ply,3.98333333333333,0.9946047635117417,0.9987133854697436,0.9987660243966512,0.849792559434831,0.35316975980936,0.3984824866110479,0.8752034641427202,0.797789299683513,0.8008264262908807,0.8352648581768064,0.4420807549895859,0.8072081325688593,0.5469928125856904,0.2936647641753909,0.2574270588764404,0.2740299315741927,0.3266822772467355,0.8387071219708263,1.1285631935756226,0.4094125650463875,0.7946768182460175,0.3362304157508465,0.1895577787085171,0.0985060265116839,0.9672347803055326,0.9773124331400532,0.881130191816244,0.9509007735764212,0.9426999562894952,0.7767883876316116,0.951827044007184,0.9757459202437724,0.99543496258346,0.9531682409227626,0.6203569660869827,0.8899462006622841,0.8913456874148419,0.7474319019179443,0.2030926755473679,0.0012760697907509
8,p03_gpcc-octree-predlift_r06.ply,p03.ply,4.31666666666667,0.99605792113406,0.9992096379787376,0.9992322485976848,0.9014042083612248,0.4810438783402407,0.5280890076423845,0.8357863238528888,0.8820489330997692,0.8933854794703361,0.88804342666051,0.5927424201274345,0.8708820472389015,0.5085865072848781,0.2194323450282924,0.2878217652384393,0.2567804546991839,0.3381764832326585,0.8118179507958863,1.195232308142873,0.5073572672338553,0.7971875698053671,0.3547830623289036,0.1865831457525081,0.1278827949956482,0.9714051272476636,0.975054231119314,0.917311340645848,0.9226908547958508,0.910248888861702,0.7519338541710026,0.9688172349781256,0.980494385794657,0.9958938146165034,0.9516717863283956,0.630258797277324,0.919752339423478,0.9175086720713268,0.7588844872079586,0.190703039465521,0.0013087164270208
9,p03_gpcc-octree-raht_r02.ply,p03.ply,1.57627118644068,0.9465016177693836,0.993729851778054,0.9929384181891956,0.5287636409933402,0.1960132923624842,0.2144759891689855,0.9802322092604276,0.7766999385636825,0.819835547356736,0.52961241646886,0.2438863331926668,0.4683386625174046,1.5740274050233165,0.6275405370302339,0.6364116635247047,1.0700534269443978,0.5744929322310987,1.989225275753706,2.303604616918804,0.8719490894758848,1.6169984973103075,1.5052507447587355,0.5764052371249395,1.018880010365915,0.4763255939503092,0.5221862540898695,0.3453003210491306,0.999494110987583,0.9967884181991246,0.8986334009315726,0.4312257329206445,0.3925955194919476,0.9702930014985738,0.8872805319429676,0.3780859012235226,0.6721715664198514,0.6745775028872195,0.5477885194514028,0.4630361199378383,0.0220778644108163
